<<<<<<< HEAD
date,symbol,open,high,low,close,volume,return
2023-03-02 21:30:00,TVC:DJI,32780.97,33083.45,32665.85,33003.58,0.0,0.010462665158281093
2023-03-03 21:30:00,TVC:DJI,33076.33,33405.82,33008.41,33390.98,0.0,0.01173812053116663
2023-03-06 21:30:00,TVC:DJI,33425.32,33572.22,33383.47,33431.45,0.0,0.001212003960350705
2023-03-07 21:30:00,TVC:DJI,33447.15,33453.25,32838.21,32856.47,0.0,-0.017198775404596467
2023-03-08 21:30:00,TVC:DJI,32872.08,32903.44,32612.7,32798.41,0.0,-0.001767079664979132
2023-03-09 21:30:00,TVC:DJI,32876.83,32990.46,32190.6,32254.87,0.0,-0.01657214480823932
2023-03-10 21:30:00,TVC:DJI,32185.14,32422.1,31783.41,31909.65,0.0,-0.010702879906197005
2023-03-13 20:30:00,TVC:DJI,31819.93,32240.35,31624.87,31819.14,0.0,-0.0028364460280825288
2023-03-14 20:30:00,TVC:DJI,32055.29,32306.59,31805.4,32155.41,0.0,0.010568167461471267
2023-03-15 20:30:00,TVC:DJI,31759.87,31906.47,31429.82,31874.58,0.0,-0.008733522601639954
2023-03-16 20:30:00,TVC:DJI,31827.65,32281.61,31571.46,32246.56,0.0,0.011670114555234923
2023-03-17 20:30:00,TVC:DJI,32217.32,32217.32,31728.7,31861.99,0.0,-0.011925923261271842
2023-03-20 20:30:00,TVC:DJI,31872.33,32280.07,31872.33,32244.59,0.0,0.012008038418190425
2023-03-21 20:30:00,TVC:DJI,32420.71,32593.68,32346.12,32560.61,0.0,0.009800713856184862
2023-03-22 20:30:00,TVC:DJI,32570.19,32761.89,32020.46,32030.12,0.0,-0.016292385185658453
2023-03-23 20:30:00,TVC:DJI,32101.49,32511.49,31864.74,32105.26,0.0,0.0023459169057125084
2023-03-24 20:30:00,TVC:DJI,32038.22,32257.24,31805.18,32237.54,0.0,0.004120197126576741
2023-03-27 20:30:00,TVC:DJI,32276.72,32564.0,32276.72,32432.09,0.0,0.00603488975895794
2023-03-28 20:30:00,TVC:DJI,32434.85,32551.01,32295.5,32394.26,0.0,-0.001166437315634039
2023-03-29 20:30:00,TVC:DJI,32566.54,32728.04,32539.94,32717.61,0.0,0.009981706635681764
2023-03-30 20:30:00,TVC:DJI,32807.43,32905.8,32682.87,32859.04,0.0,0.004322748513720942
2023-03-31 20:30:00,TVC:DJI,32901.96,33291.0,32901.96,33274.16,0.0,0.01263335751744421
2023-04-03 20:30:00,TVC:DJI,33245.78,33632.9,33245.78,33601.16,0.0,0.009827445681573899
2023-04-04 20:30:00,TVC:DJI,33594.79,33634.72,33275.62,33402.39,0.0,-0.005915569581526503
2023-04-05 20:30:00,TVC:DJI,33394.6,33543.84,33376.27,33482.73,0.0,0.002405217111709712
2023-04-06 20:30:00,TVC:DJI,33420.96,33525.96,33325.37,33485.3,0.0,7.675598734024902e-05
2023-04-10 20:30:00,TVC:DJI,33425.25,33590.24,33343.43,33586.53,0.0,0.0030231176068302723
2023-04-11 20:30:00,TVC:DJI,33586.75,33781.29,33586.75,33684.8,0.0,0.0029258753434786566
2023-04-12 20:30:00,TVC:DJI,33764.21,33895.43,33593.32,33646.51,0.0,-0.0011367144824966369
2023-04-13 20:30:00,TVC:DJI,33668.97,34054.99,33605.17,34029.7,0.0,0.011388699749245834
2023-04-14 20:30:00,TVC:DJI,33981.71,34082.94,33730.85,33886.48,0.0,-0.004208676538435374
2023-04-17 20:30:00,TVC:DJI,33930.46,33991.23,33796.91,33987.19,0.0,0.00297198174611224
2023-04-18 20:30:00,TVC:DJI,33965.16,34018.62,33791.89,33976.64,0.0,-0.00031041106958251685
2023-04-19 20:30:00,TVC:DJI,33889.83,33957.98,33814.65,33897.02,0.0,-0.00234337474217583
2023-04-20 20:30:00,TVC:DJI,33740.6,33875.39,33677.74,33786.63,0.0,-0.003256628458784827
2023-04-21 20:30:00,TVC:DJI,33793.6,33858.83,33688.57,33808.97,0.0,0.0006612082945236519
2023-04-24 20:30:00,TVC:DJI,33805.04,33891.15,33726.09,33875.41,0.0,0.001965158950420598
2023-04-25 20:30:00,TVC:DJI,33828.34,33875.49,33525.39,33530.84,0.0,-0.010171685006912345
2023-04-26 20:30:00,TVC:DJI,33596.34,33645.83,33235.85,33301.88,0.0,-0.006828340715591907
2023-04-27 20:30:00,TVC:DJI,33381.66,33859.75,33374.65,33826.17,0.0,0.01574355561908214
2023-04-28 20:30:00,TVC:DJI,33797.43,34104.56,33728.4,34098.17,0.0,0.008041111364366804
2023-05-01 20:30:00,TVC:DJI,34116.81,34257.83,34030.14,34051.71,0.0,-0.0013625364645668547
2023-05-02 20:30:00,TVC:DJI,34017.62,34017.75,33436.66,33684.54,0.0,-0.010782718400926039
2023-05-03 20:30:00,TVC:DJI,33726.64,33811.84,33396.05,33414.25,0.0,-0.008024155888725293
2023-05-04 20:30:00,TVC:DJI,33347.78,33354.86,32937.5,33127.75,0.0,-0.008574186163089137
2023-05-05 20:30:00,TVC:DJI,33248.55,33748.43,33248.55,33674.39,0.0,0.01650096973081472
2023-05-08 20:30:00,TVC:DJI,33715.15,33747.49,33509.23,33618.7,0.0,-0.0016537790291079046
2023-05-09 20:30:00,TVC:DJI,33589.85,33656.4,33509.72,33561.82,0.0,-0.0016919155113076512
2023-05-10 20:30:00,TVC:DJI,33707.2,33772.09,33239.45,33531.34,0.0,-0.0009081748248457311
2023-05-11 20:30:00,TVC:DJI,33383.89,33389.88,33127.7,33309.52,0.0,-0.00661530377253039
2023-05-12 20:30:00,TVC:DJI,33370.58,33406.4,33110.61,33300.63,0.0,-0.00026689066669227657
2023-05-15 20:30:00,TVC:DJI,33321.21,33400.3,33161.93,33348.61,0.0,0.0014408135822054913
2023-05-16 20:30:00,TVC:DJI,33275.37,33290.85,33006.19,33012.15,0.0,-0.010089176130579358
2023-05-17 20:30:00,TVC:DJI,33092.48,33472.38,33050.41,33420.78,0.0,0.012378169855643995
2023-05-18 20:30:00,TVC:DJI,33374.56,33579.91,33212.09,33535.92,0.0,0.003445161962108534
2023-05-19 20:30:00,TVC:DJI,33582.95,33652.9,33336.66,33426.64,0.0,-0.00325859555962682
2023-05-22 20:30:00,TVC:DJI,33408.54,33512.3,33207.85,33286.59,0.0,-0.00418977199024495
2023-05-23 20:30:00,TVC:DJI,33190.6,33310.17,33013.29,33055.52,0.0,-0.00694183453456787
2023-05-24 20:30:00,TVC:DJI,33021.76,33031.75,32752.44,32799.93,0.0,-0.007732142770708106
2023-05-25 20:30:00,TVC:DJI,32854.26,32870.43,32586.56,32764.66,0.0,-0.0010753071729117103
2023-05-26 20:30:00,TVC:DJI,32795.5,33162.06,32795.5,33093.35,0.0,0.010031845286964547
2023-05-30 20:30:00,TVC:DJI,33103.65,33132.7,32893.97,33042.79,0.0,-0.0015277993917206523
2023-05-31 20:30:00,TVC:DJI,32948.71,32984.83,32739.73,32908.28,0.0,-0.004070782158528408
2023-06-01 20:30:00,TVC:DJI,32929.85,33167.75,32704.51,33061.58,0.0,0.004658402079962931
2023-06-02 20:30:00,TVC:DJI,33187.58,33805.0,33187.58,33762.77,0.0,0.02120860527536772
2023-06-05 20:30:00,TVC:DJI,33771.13,33804.22,33552.79,33562.87,0.0,-0.005920722736907913
2023-06-06 20:30:00,TVC:DJI,33547.67,33631.25,33399.69,33573.29,0.0,0.0003104621267489005
2023-06-07 20:30:00,TVC:DJI,33562.47,33708.78,33546.11,33665.03,0.0,0.002732529341032741
2023-06-08 20:30:00,TVC:DJI,33656.98,33873.81,33630.04,33833.62,0.0,0.005007867214138928
2023-06-09 20:30:00,TVC:DJI,33852.44,33975.32,33787.16,33876.79,0.0,0.0012759497801297925
2023-06-12 20:30:00,TVC:DJI,33906.8,34077.84,33878.46,34066.34,0.0,0.005595276293887119
2023-06-13 20:30:00,TVC:DJI,34111.08,34310.28,34107.98,34212.13,0.0,0.004279590939326061
2023-06-14 20:30:00,TVC:DJI,34044.7,34151.42,33783.55,33979.34,0.0,-0.006804311804029739
2023-06-15 20:30:00,TVC:DJI,33945.98,34488.98,33945.98,34408.07,0.0,0.012617372791819959
2023-06-16 20:30:00,TVC:DJI,34464.02,34588.68,34285.69,34299.13,0.0,-0.0031661177159894027
2023-06-20 20:30:00,TVC:DJI,34206.66,34206.66,33915.93,34053.88,0.0,-0.007150327136577483
2023-06-21 20:30:00,TVC:DJI,33990.56,34097.93,33876.17,33951.53,0.0,-0.003005531234619885
2023-06-22 20:30:00,TVC:DJI,33900.47,34003.56,33835.39,33946.72,0.0,-0.00014167255496289055
2023-06-23 20:30:00,TVC:DJI,33835.66,33835.66,33646.49,33727.44,0.0,-0.006459534234824371
2023-06-26 20:30:00,TVC:DJI,33730.79,33819.49,33610.32,33714.72,0.0,-0.00037714098668628626
2023-06-27 20:30:00,TVC:DJI,33739.03,33975.65,33730.39,33926.75,0.0,0.006288944413597397
2023-06-28 20:30:00,TVC:DJI,33881.38,33903.76,33755.92,33852.67,0.0,-0.002183527747279146
2023-06-29 20:30:00,TVC:DJI,33854.57,34147.68,33828.63,34122.43,0.0,0.007968647672399243
2023-06-30 20:30:00,TVC:DJI,34269.92,34467.35,34269.92,34407.61,0.0,0.008357552495528608
2023-07-03 20:30:00,TVC:DJI,34369.78,34465.6,34286.54,34418.48,0.0,0.0003159184843122276
2023-07-05 20:30:00,TVC:DJI,34344.72,34376.11,34226.98,34288.65,0.0,-0.0037721014989622326
2023-07-06 20:30:00,TVC:DJI,34171.39,34171.39,33771.47,33922.27,0.0,-0.010685168415787816
2023-07-07 20:30:00,TVC:DJI,33837.07,34036.38,33716.75,33734.89,0.0,-0.0055238048632947345
2023-07-10 20:30:00,TVC:DJI,33705.68,33958.36,33705.68,33944.41,0.0,0.006210780589472886
2023-07-11 20:30:00,TVC:DJI,34056.94,34288.87,33993.01,34261.43,0.0,0.009339387545695965
2023-07-12 20:30:00,TVC:DJI,34395.28,34586.94,34308.78,34347.44,0.0,0.002510403097593983
2023-07-13 20:30:00,TVC:DJI,34412.31,34482.26,34365.33,34395.15,0.0,0.0013890409299790463
2023-07-14 20:30:00,TVC:DJI,34425.33,34592.26,34425.33,34509.04,0.0,0.0033112226578455584
2023-07-17 20:30:00,TVC:DJI,34499.74,34665.15,34418.72,34585.36,0.0,0.0022115944112035546
2023-07-18 20:30:00,TVC:DJI,34597.08,34986.36,34530.61,34951.94,0.0,0.010599282470964644
2023-07-19 20:30:00,TVC:DJI,34991.21,35234.05,34991.21,35061.22,0.0,0.003126578953843495
2023-07-20 20:30:00,TVC:DJI,35091.98,35372.77,35091.98,35225.19,0.0,0.004676676966745674
2023-07-21 20:30:00,TVC:DJI,35274.32,35340.66,35186.05,35227.7,0.0,7.125582573141997e-05
2023-07-24 20:30:00,TVC:DJI,35230.79,35463.97,35230.79,35411.25,0.0,0.005210388415934242
2023-07-25 20:30:00,TVC:DJI,35421.49,35527.57,35365.26,35438.08,0.0,0.0007576688199371073
2023-07-26 20:30:00,TVC:DJI,35345.99,35633.61,35306.27,35520.13,0.0,0.002315306021093644
2023-07-27 20:30:00,TVC:DJI,35558.79,35645.35,35216.58,35282.73,0.0,-0.006683534097425725
2023-07-28 20:30:00,TVC:DJI,35443.49,35565.51,35355.15,35459.3,0.0,0.005004431346440574
2023-07-31 20:30:00,TVC:DJI,35465.97,35566.95,35430.22,35559.54,0.0,0.0028269029563470216
2023-08-01 20:30:00,TVC:DJI,35585.99,35679.13,35526.61,35630.69,0.0,0.002000869527558624
2023-08-02 20:30:00,TVC:DJI,35551.92,35551.92,35226.26,35282.53,0.0,-0.009771351607280265
2023-08-03 20:30:00,TVC:DJI,35194.56,35348.2,35122.32,35215.9,0.0,-0.0018884700161807544
2023-08-04 20:30:00,TVC:DJI,35230.13,35506.88,35033.76,35065.63,0.0,-0.004267106619453287
2023-08-07 20:30:00,TVC:DJI,35125.6,35497.38,35125.6,35473.14,0.0,0.011621351163518367
2023-08-08 20:30:00,TVC:DJI,35345.4,35346.64,35007.41,35314.5,0.0,-0.00447211608557907
2023-08-09 20:30:00,TVC:DJI,35324.28,35370.89,35058.73,35123.37,0.0,-0.005412224440385582
2023-08-10 20:30:00,TVC:DJI,35231.54,35578.58,35107.6,35176.16,0.0,0.0015029878966625887
2023-08-11 20:30:00,TVC:DJI,35111.36,35354.6,35059.99,35281.41,0.0,0.0029920832745813364
2023-08-14 20:30:00,TVC:DJI,35273.89,35335.45,35169.97,35307.64,0.0,0.000743451012870322
2023-08-15 20:30:00,TVC:DJI,35219.37,35219.37,34908.5,34946.4,0.0,-0.010231213414433782
2023-08-16 20:30:00,TVC:DJI,34914.96,35133.56,34757.37,34765.75,0.0,-0.005169345054140129
2023-08-17 20:30:00,TVC:DJI,34829.61,34888.48,34440.73,34474.84,0.0,-0.008367718228428966
2023-08-18 20:30:00,TVC:DJI,34368.36,34587.07,34263.19,34500.67,0.0,0.0007492420559458424
2023-08-21 20:30:00,TVC:DJI,34531.28,34570.96,34248.46,34463.7,0.0,-0.001071573392632752
2023-08-22 20:30:00,TVC:DJI,34494.17,34514.04,34256.84,34288.84,0.0,-0.00507374425845164
2023-08-23 20:30:00,TVC:DJI,34338.59,34534.72,34321.0,34472.99,0.0,0.005370552051338073
2023-08-24 20:30:00,TVC:DJI,34439.83,34694.68,34093.65,34099.43,0.0,-0.010836309818208378
2023-08-25 20:30:00,TVC:DJI,34217.06,34441.91,34029.22,34346.91,0.0,0.0072575993205752365
2023-08-28 20:30:00,TVC:DJI,34441.64,34652.91,34441.64,34559.99,0.0,0.006203760396495506
2023-08-29 20:30:00,TVC:DJI,34531.12,34864.42,34531.12,34852.68,0.0,0.008469041802384947
2023-08-30 20:30:00,TVC:DJI,34847.8,35025.57,34811.74,34890.25,0.0,0.001077965883828691
2023-08-31 20:30:00,TVC:DJI,34909.09,35070.21,34719.77,34721.92,0.0,-0.004824557003747509
2023-09-01 20:30:00,TVC:DJI,34876.24,34979.18,34720.7,34837.72,0.0,0.003335069028440829
2023-09-05 20:30:00,TVC:DJI,34843.22,34871.26,34635.63,34641.98,0.0,-0.005618622573463461
2023-09-06 20:30:00,TVC:DJI,34611.68,34611.68,34291.56,34443.2,0.0,-0.005738124668393851
2023-09-07 20:30:00,TVC:DJI,34351.18,34560.86,34351.18,34500.74,0.0,0.0016705764853439664
2023-09-08 20:30:00,TVC:DJI,34487.41,34627.85,34473.57,34576.6,0.0,0.0021987934171847634
2023-09-11 20:30:00,TVC:DJI,34650.01,34784.52,34578.59,34663.73,0.0,0.002519912310637862
2023-09-12 20:30:00,TVC:DJI,34620.02,34852.61,34560.55,34646.0,0.0,-0.0005114856364275555
2023-09-13 20:30:00,TVC:DJI,34667.28,34767.11,34509.95,34575.54,0.0,-0.0020337124054724542
2023-09-14 20:30:00,TVC:DJI,34687.5,34977.97,34687.5,34907.12,0.0,0.009590016526133782
2023-09-15 20:30:00,TVC:DJI,34902.04,34902.04,34572.27,34618.25,0.0,-0.008275389089675733
2023-09-18 20:30:00,TVC:DJI,34612.29,34725.06,34545.35,34624.31,0.0,0.00017505217623647873
2023-09-19 20:30:00,TVC:DJI,34571.84,34597.56,34311.69,34517.74,0.0,-0.0030778952706927987
2023-09-20 20:30:00,TVC:DJI,34575.5,34776.28,34434.29,34440.89,0.0,-0.0022263914149651676
2023-09-21 20:30:00,TVC:DJI,34332.23,34378.3,34058.72,34070.43,0.0,-0.010756400313696846
2023-09-22 20:30:00,TVC:DJI,34077.08,34156.15,33947.24,33963.85,0.0,-0.003128225854502009
2023-09-25 20:30:00,TVC:DJI,33907.59,34017.53,33780.67,34006.89,0.0,0.0012672297163012214
2023-09-26 20:30:00,TVC:DJI,33862.68,33879.93,33569.6,33618.89,0.0,-0.011409452613867388
2023-09-27 20:30:00,TVC:DJI,33682.81,33731.65,33306.3,33550.28,0.0,-0.0020408169335751625
2023-09-28 20:30:00,TVC:DJI,33519.44,33777.9,33473.5,33666.35,0.0,0.003459583645799569
2023-09-29 20:30:00,TVC:DJI,33882.61,33893.68,33407.45,33507.51,0.0,-0.004718064179811465
2023-10-02 20:30:00,TVC:DJI,33455.5,33511.91,33219.56,33433.36,0.0,-0.0022129367416439116
2023-10-03 20:30:00,TVC:DJI,33318.84,33398.54,32916.2,33002.39,0.0,-0.012890418432368156
2023-10-04 20:30:00,TVC:DJI,33034.18,33156.45,32873.23,33129.56,0.0,0.003853357287153969
2023-10-05 20:30:00,TVC:DJI,33099.23,33174.38,32941.56,33119.58,0.0,-0.00030124154984234597
2023-10-06 20:30:00,TVC:DJI,33040.7,33557.69,32846.94,33407.59,0.0,0.008696064382458735
2023-10-09 20:30:00,TVC:DJI,33259.84,33631.81,33253.69,33604.66,0.0,0.005898958889282602
2023-10-10 20:30:00,TVC:DJI,33702.15,33898.22,33604.32,33739.31,0.0,0.004006884759435003
2023-10-11 20:30:00,TVC:DJI,33822.2,33882.55,33612.25,33804.88,0.0,0.0019434303783925078
2023-10-12 20:30:00,TVC:DJI,33845.65,33863.8,33455.6,33631.15,0.0,-0.005139198837564196
2023-10-13 20:30:00,TVC:DJI,33733.34,33957.72,33551.58,33670.3,0.0,0.001164099354318937
2023-10-16 20:30:00,TVC:DJI,33832.42,34088.98,33832.42,33984.55,0.0,0.00933315117477429
2023-10-17 20:30:00,TVC:DJI,33869.84,34147.63,33854.7,33997.66,0.0,0.00038576353078090264
2023-10-18 20:30:00,TVC:DJI,33960.25,33991.51,33598.64,33665.09,0.0,-0.00978214382989906
2023-10-19 20:30:00,TVC:DJI,33669.52,33852.39,33368.58,33414.18,0.0,-0.007453121319443867
2023-10-20 20:30:00,TVC:DJI,33365.27,33425.77,33118.12,33127.29,0.0,-0.00858587581679393
2023-10-23 20:30:00,TVC:DJI,32993.02,33234.85,32892.19,32936.42,0.0,-0.005761714888238734
2023-10-24 20:30:00,TVC:DJI,33089.64,33272.19,32988.43,33141.39,0.0,0.006223202157368712
2023-10-25 20:30:00,TVC:DJI,33203.53,33267.91,32989.72,33035.94,0.0,-0.003181821884960079
2023-10-26 20:30:00,TVC:DJI,33017.17,33105.03,32743.99,32784.31,0.0,-0.007616856066453792
2023-10-27 20:30:00,TVC:DJI,32782.4,32787.56,32327.2,32417.6,0.0,-0.011185533567734107
2023-10-30 20:30:00,TVC:DJI,32537.54,33002.97,32537.54,32928.97,0.0,0.015774455851142566
2023-10-31 20:30:00,TVC:DJI,33029.11,33070.28,32787.12,33052.88,0.0,0.0037629479452285786
2023-11-01 20:30:00,TVC:DJI,33081.87,33337.15,33010.85,33274.59,0.0,0.00670773620937104
2023-11-02 20:30:00,TVC:DJI,33457.82,33852.96,33450.03,33839.09,0.0,0.01696489723840333
2023-11-03 20:30:00,TVC:DJI,33988.83,34163.63,33946.6,34061.33,0.0,0.006567552496240525
2023-11-06 21:30:00,TVC:DJI,34092.61,34167.26,33989.72,34095.87,0.0,0.0010140531799551766
2023-11-07 21:30:00,TVC:DJI,34075.65,34206.98,34026.72,34152.61,0.0,0.0016641311689655769
2023-11-08 21:30:00,TVC:DJI,34185.92,34252.75,33996.2,34112.28,0.0,-0.00118087607360029
2023-11-09 21:30:00,TVC:DJI,34163.71,34167.54,33859.77,33891.95,0.0,-0.0064589643377692685
2023-11-10 21:30:00,TVC:DJI,34020.82,34310.36,33905.62,34283.11,0.0,0.01154138372091329
2023-11-13 21:30:00,TVC:DJI,34259.25,34405.84,34205.81,34337.88,0.0,0.001597579682823369
2023-11-14 21:30:00,TVC:DJI,34581.2,34931.01,34581.2,34827.71,0.0,0.01426500412955023
2023-11-15 21:30:00,TVC:DJI,34906.72,35051.1,34868.48,34991.22,0.0,0.004694824896612548
2023-11-16 21:30:00,TVC:DJI,34868.03,35022.46,34818.03,34945.48,0.0,-0.0013071850595662848
2023-11-17 21:30:00,TVC:DJI,34964.82,35028.22,34882.82,34947.29,0.0,5.179496747498291e-05
2023-11-20 21:30:00,TVC:DJI,34932.49,35227.48,34907.98,35151.05,0.0,0.005830495011201142
2023-11-21 21:30:00,TVC:DJI,35104.84,35118.04,35038.44,35088.3,0.0,-0.0017851529328426485
2023-11-22 21:30:00,TVC:DJI,35189.33,35315.2,35155.8,35273.04,0.0,0.005265002864202506
2023-11-24 21:30:00,TVC:DJI,35299.9,35399.44,35299.9,35390.16,0.0,0.003320382932687549
2023-11-27 21:30:00,TVC:DJI,35376.44,35410.37,35280.57,35333.48,0.0,-0.0016015751270974654
2023-11-28 21:30:00,TVC:DJI,35332.13,35518.67,35307.73,35416.99,0.0,0.0023634807553627457
2023-11-29 21:30:00,TVC:DJI,35436.8,35579.13,35405.89,35430.43,0.0,0.00037947888852229994
2023-11-30 21:30:00,TVC:DJI,35596.57,35970.7,35592.22,35950.9,0.0,0.014689914855676278
2023-12-01 21:30:00,TVC:DJI,35914.45,36264.85,35914.45,36245.51,0.0,0.008194787891262711
2023-12-04 21:30:00,TVC:DJI,36089.38,36238.18,36029.69,36204.45,0.0,-0.0011328299698364352
2023-12-05 21:30:00,TVC:DJI,36135.65,36164.68,36010.85,36124.57,0.0,-0.002206358610612691
2023-12-06 21:30:00,TVC:DJI,36183.73,36292.58,36024.25,36054.44,0.0,-0.0019413379868603586
2023-12-07 21:30:00,TVC:DJI,36124.17,36164.17,36021.95,36117.39,0.0,0.0017459708152449682
2023-12-08 21:30:00,TVC:DJI,36084.82,36296.2,36061.64,36247.88,0.0,0.0036129410237006887
2023-12-11 21:30:00,TVC:DJI,36254.33,36416.18,36231.19,36404.94,0.0,0.004332943057635541
2023-12-12 21:30:00,TVC:DJI,36442.1,36596.11,36373.22,36577.95,0.0,0.0047523770125701414
2023-12-13 21:30:00,TVC:DJI,36601.8,37094.85,36523.59,37090.25,0.0,0.014005705623196585
2023-12-14 21:30:00,TVC:DJI,37115.63,37287.5,37051.52,37248.36,0.0,0.004262845356933331
2023-12-15 21:30:00,TVC:DJI,37194.5,37347.6,37092.02,37305.17,0.0,0.0015251678194689866
2023-12-18 21:30:00,TVC:DJI,37330.14,37393.45,37284.85,37306.03,0.0,2.305310497185964e-05
2023-12-19 21:30:00,TVC:DJI,37311.82,37562.83,37311.82,37557.93,0.0,0.006752259621299883
2023-12-20 21:30:00,TVC:DJI,37520.13,37641.3,37073.04,37082.01,0.0,-0.012671624873894727
2023-12-21 21:30:00,TVC:DJI,37225.32,37418.76,37127.05,37404.36,0.0,0.008692894479020996
2023-12-22 21:30:00,TVC:DJI,37349.27,37534.52,37268.88,37385.98,0.0,-0.0004913865656301919
2023-12-26 21:30:00,TVC:DJI,37405.9,37617.99,37371.83,37545.34,0.0,0.004262560457155118
2023-12-27 21:30:00,TVC:DJI,37518.62,37683.7,37488.6,37656.53,0.0,0.002961486032620808
2023-12-28 21:30:00,TVC:DJI,37661.52,37778.85,37650.98,37710.11,0.0,0.0014228607893504996
2023-12-29 21:30:00,TVC:DJI,37701.63,37759.43,37538.8,37689.55,0.0,-0.0005452118808456641
2024-01-02 21:30:00,TVC:DJI,37566.22,37790.08,37495.91,37715.05,0.0,0.0006765801130552695
2024-01-03 21:30:00,TVC:DJI,37629.23,37629.23,37401.85,37430.2,0.0,-0.0075526878527273356
2024-01-04 21:30:00,TVC:DJI,37425.28,37716.41,37425.28,37440.35,0.0,0.0002711714070455784
2024-01-05 21:30:00,TVC:DJI,37455.46,37623.62,37323.82,37466.12,0.0,0.0006882948476711892
